id,magnitude,location,timestamp,longitude,latitude
1498,2.73,"5 km NW of Indianola, Washington",2024-04-01 05:08:58.130,-122.58,47.78
1499,1.13,"3 km NNE of Swede Heaven, Washington",2024-04-01 17:54:29.590,-121.71,48.31
1500,1.23,"4 km SE of Port Ludlow, Washington",2024-04-01 19:32:25.100,-122.64,47.90
1501,1.37,"6 km ENE of Blyn, Washington",2024-04-01 22:26:58.890,-122.92,48.03
1502,0.02,"19 km NNE of Ashford, Washington",2024-04-02 08:23:16.150,-121.93,46.92
1503,0.13,"13 km NNE of Ashford, Washington",2024-04-02 09:35:50.430,-121.94,46.86
1504,0.00,"13 km NNE of Ashford, Washington",2024-04-02 13:31:30.800,-121.97,46.88
1505,1.29,"13 km N of Jamestown, Washington",2024-04-02 14:40:54.060,-123.08,48.25
1506,1.06,"14 km N of Jamestown, Washington",2024-04-02 16:17:50.090,-123.08,48.26
1507,0.47,"12 km NNE of Ashford, Washington",2024-04-02 21:34:07.580,-121.96,46.86
1508,1.59,"4 km NW of Belfair, Washington",2024-04-02 23:51:48.520,-122.87,47.47
1509,0.51,"13 km NNE of Ashford, Washington",2024-04-03 17:09:11.210,-121.93,46.86
1510,1.19,"1 km SE of Kapowsin, Washington",2024-04-03 21:37:25.870,-122.21,46.97
1511,0.33,"6 km E of Ashford, Washington",2024-04-04 01:21:16.660,-121.94,46.76
1512,0.34,"23 km ENE of Ashford, Washington",2024-04-04 05:52:14.990,-121.76,46.85
1513,-0.14,"19 km NNE of Ashford, Washington",2024-04-04 06:51:14.890,-121.89,46.91
1514,0.36,"12 km NNE of Ashford, Washington",2024-04-04 11:54:18.120,-121.94,46.85
1515,0.46,"23 km ENE of Ashford, Washington",2024-04-04 16:38:56.060,-121.76,46.85
1516,1.12,"15 km SSE of Carbonado, Washington",2024-04-05 05:05:41.100,-121.97,46.95
1517,1.54,"11 km NE of May Creek, Washington",2024-04-05 13:18:13.460,-121.56,47.92
1518,0.80,"10 km NE of May Creek, Washington",2024-04-05 13:23:37.020,-121.57,47.93
1519,1.26,"12 km ESE of Enumclaw, Washington",2024-04-05 19:09:48.900,-121.84,47.16
1520,1.43,"4 km SE of Kingston, Washington",2024-04-06 09:30:34.780,-122.45,47.77
1521,1.23,"7 km ESE of Riverbend, Washington",2024-04-06 13:15:42.330,-121.66,47.44
1522,0.75,"2 km SSE of Riverbend, Washington",2024-04-06 20:14:56.750,-121.73,47.45
1523,0.50,"12 km NNE of Ashford, Washington",2024-04-06 21:36:43.150,-121.94,46.86
1524,1.27,"1 km ENE of Monroe North, Washington",2024-04-07 14:05:18.760,-121.97,47.89
1525,0.70,"9 km NE of Ashford, Washington",2024-04-07 20:31:39.490,-121.94,46.81
1526,0.99,"5 km WNW of Burlington, Washington",2024-04-07 23:20:14.060,-122.40,48.49
1527,0.33,"2 km E of Carbonado, Washington",2024-04-08 12:20:03.000,-122.02,47.08
1528,1.54,"1 km SW of Duvall, Washington",2024-04-08 18:16:15.030,-122.00,47.74
1529,1.16,"2 km SW of Kapowsin, Washington",2024-04-08 22:54:48.280,-122.25,46.97
1530,0.96,"23 km ENE of Ashford, Washington",2024-04-09 07:15:55.580,-121.76,46.86
1531,0.51,"23 km ENE of Ashford, Washington",2024-04-09 09:01:35.390,-121.76,46.86
1532,0.78,"0 km ESE of Roosevelt, Washington",2024-04-09 10:13:45.060,-122.01,47.89
1533,-0.37,"6 km E of Ashford, Washington",2024-04-10 16:15:53.040,-121.94,46.75
1534,0.65,"6 km E of Ashford, Washington",2024-04-10 17:55:52.060,-121.94,46.76
1535,1.61,"13 km ENE of Verlot, Washington",2024-04-10 20:55:42.790,-121.61,48.12
1536,1.06,"1 km SSE of Kapowsin, Washington",2024-04-10 23:07:19.630,-122.22,46.97
1537,0.85,"0 km E of Alder, Washington",2024-04-11 04:35:08.600,-122.28,46.80
1538,0.65,"11 km ENE of Verlot, Washington",2024-04-11 08:32:06.970,-121.63,48.13
1539,-0.15,"11 km SSE of Carbonado, Washington",2024-04-11 12:02:47.880,-121.99,46.98
1540,0.25,"18 km NNE of Ashford, Washington",2024-04-11 12:31:31.280,-121.95,46.92
1541,0.96,"1 km S of Kapowsin, Washington",2024-04-11 23:12:18.080,-122.23,46.97
1542,1.39,"1 km ESE of Browns Point, Washington",2024-04-12 02:33:22.920,-122.42,47.30
1543,0.01,"13 km NNE of Ashford, Washington",2024-04-12 12:22:54.930,-121.94,46.86
1544,1.19,"4 km WNW of Belfair, Washington",2024-04-12 14:56:54.790,-122.88,47.47
1545,1.69,"4 km NNW of Fall City, Washington",2024-04-12 17:29:34.550,-121.91,47.60
1546,0.94,"7 km S of Quilcene, Washington",2024-04-12 23:19:55.210,-122.89,47.75
1547,1.15,"5 km SE of Quilcene, Washington",2024-04-13 03:49:20.410,-122.83,47.79
1548,2.16,"13 km NE of Ashford, Washington",2024-04-13 08:57:24.780,-121.92,46.85
1549,1.79,"7 km SSE of McKenna, Washington",2024-04-13 10:38:48.510,-122.53,46.87
1550,1.34,"11 km N of Swede Heaven, Washington",2024-04-13 13:58:56.940,-121.76,48.38
1551,1.38,"2 km SSE of Clear Lake, Washington",2024-04-13 16:15:18.160,-122.23,48.44
1552,0.02,"24 km N of Packwood, Washington",2024-04-14 01:53:46.970,-121.69,46.83
1553,0.70,"5 km WNW of Belfair, Washington",2024-04-14 12:03:22.920,-122.89,47.47
1554,0.63,"13 km W of Greenwater, Washington",2024-04-15 21:46:20.600,-121.82,47.17
1555,1.63,"7 km SSW of Shelton, Washington",2024-04-16 01:35:17.360,-123.13,47.15
1556,0.51,"23 km ENE of Ashford, Washington",2024-04-17 16:17:42.240,-121.76,46.85
1557,1.33,"11 km S of Shelton, Washington",2024-04-17 19:00:15.510,-123.10,47.11
1558,0.29,"13 km NNE of Ashford, Washington",2024-04-17 19:44:21.520,-121.96,46.87
1559,0.13,"22 km ENE of Ashford, Washington",2024-04-17 21:17:25.680,-121.77,46.85
1560,1.52,"1 km SE of Bothell East, Washington",2024-04-18 00:55:52.360,-122.17,47.79
1561,0.97,"3 km SSW of Quilcene, Washington",2024-04-18 02:03:35.840,-122.89,47.79
1562,0.29,"7 km ENE of Ashford, Washington",2024-04-18 02:26:08.610,-121.94,46.79
1563,1.15,"7 km W of Lofall, Washington",2024-04-18 05:47:02.060,-122.76,47.82
1564,0.91,"5 km NE of Snoqualmie, Washington",2024-04-18 08:41:16.280,-121.77,47.56
1565,0.46,"5 km ESE of Quilcene, Washington",2024-04-18 14:58:48.820,-122.81,47.80
1566,0.43,"7 km NNE of Brinnon, Washington",2024-04-18 16:35:28.010,-122.88,47.75
1567,0.37,"5 km S of Quilcene, Washington",2024-04-18 18:00:50.610,-122.86,47.78
1568,1.08,"5 km SE of Quilcene, Washington",2024-04-18 20:36:02.380,-122.83,47.79
1569,0.58,"4 km S of Quilcene, Washington",2024-04-19 02:35:06.780,-122.88,47.78
1570,0.23,"3 km SSE of Quilcene, Washington",2024-04-19 02:37:46.950,-122.86,47.79
1571,0.31,"22 km ENE of Ashford, Washington",2024-04-19 03:47:35.910,-121.76,46.85
1572,0.94,"23 km ENE of Ashford, Washington",2024-04-19 05:22:54.600,-121.76,46.85
1573,0.67,"4 km SSE of Quilcene, Washington",2024-04-19 05:58:17.020,-122.85,47.79
1574,1.03,"5 km SE of Quilcene, Washington",2024-04-19 06:57:14.100,-122.81,47.79
1575,1.14,"19 km E of Verlot, Washington",2024-04-19 10:08:40.400,-121.51,48.08
1576,0.34,"12 km NE of Ashford, Washington",2024-04-19 13:48:33.280,-121.93,46.85
1577,0.83,"4 km S of Alder, Washington",2024-04-19 14:14:07.930,-122.29,46.76
1578,0.11,"15 km NNE of Ashford, Washington",2024-04-19 20:28:06.970,-121.94,46.88
1579,1.39,"2 km SSE of Big Lake, Washington",2024-04-20 20:05:35.120,-122.23,48.38
1580,1.49,"4 km SE of Kingston, Washington",2024-04-20 23:26:23.810,-122.45,47.77
1581,0.45,"15 km NNE of Ashford, Washington",2024-04-21 00:53:08.280,-121.95,46.89
1582,0.58,"13 km NNE of Ashford, Washington",2024-04-21 02:16:41.040,-121.93,46.87
1583,0.22,"15 km NNE of Ashford, Washington",2024-04-22 12:42:09.040,-121.95,46.89
1584,1.62,"3 km NW of Gorst, Washington",2024-04-22 20:35:52.140,-122.74,47.55
1585,1.37,"1 km SSE of Kapowsin, Washington",2024-04-22 23:15:46.380,-122.22,46.97
1586,0.52,"22 km ENE of Ashford, Washington",2024-04-24 10:26:43.190,-121.77,46.85
1587,-0.04,"22 km ENE of Ashford, Washington",2024-04-24 10:29:16.430,-121.77,46.85
1588,0.67,"3 km SE of Kingston, Washington",2024-04-24 12:32:19.400,-122.46,47.78
1589,0.13,"22 km ENE of Ashford, Washington",2024-04-24 12:51:09.900,-121.77,46.85
1590,0.32,"9 km E of Ashford, Washington",2024-04-24 13:30:34.710,-121.90,46.76
1591,1.08,"3 km NNW of Lofall, Washington",2024-04-24 22:09:54.240,-122.68,47.84
1592,0.86,"1 km ESE of Poulsbo, Washington",2024-04-25 12:13:58.240,-122.62,47.73
1593,1.29,"0 km N of Oak Harbor, Washington",2024-04-25 20:10:29.740,-122.64,48.30
1594,0.65,"22 km ENE of Ashford, Washington",2024-04-26 13:29:06.180,-121.77,46.85
1595,1.37,"22 km ENE of Ashford, Washington",2024-04-26 13:31:03.580,-121.77,46.85
1596,1.20,"10 km SW of Alder, Washington",2024-04-26 15:59:40.270,-122.40,46.75
1597,0.25,"13 km ESE of Carbonado, Washington",2024-04-27 00:40:18.850,-121.90,47.01
1598,1.11,"1 km SW of Sultan, Washington",2024-04-27 00:49:02.040,-121.83,47.86
1599,0.89,"10 km SSW of Darrington, Washington",2024-04-27 13:35:31.670,-121.68,48.17
1600,1.10,"4 km W of Des Moines, Washington",2024-04-28 06:20:24.030,-122.38,47.40
1601,0.42,"24 km N of Packwood, Washington",2024-04-28 15:29:21.960,-121.69,46.82
1602,1.47,"31 km W of Brinnon, Washington",2024-04-28 20:05:58.460,-123.32,47.66
1603,0.83,"6 km SE of Oso, Washington",2024-04-29 02:42:53.650,-121.88,48.22
1604,0.41,"17 km NNE of Ashford, Washington",2024-04-29 08:39:02.520,-121.95,46.90
1605,0.90,"2 km SW of Meadowdale, Washington",2024-04-29 09:19:49.690,-122.36,47.83
1606,0.82,"26 km S of Greenwater, Washington",2024-04-29 12:13:17.980,-121.71,46.92
1607,0.23,"17 km SSE of Carbonado, Washington",2024-04-29 19:22:59.760,-121.96,46.94
1608,1.14,"8 km SE of Enumclaw, Washington",2024-04-29 23:33:59.210,-121.91,47.16
1609,0.68,"10 km ENE of Enumclaw, Washington",2024-04-30 00:01:30.110,-121.86,47.24
1610,1.76,"7 km SSE of Seabeck, Washington",2024-04-30 00:25:56.190,-122.80,47.58
1611,1.94,"1 km E of Kingston, Washington",2024-04-30 03:31:41.500,-122.47,47.80
1612,0.64,"23 km ENE of Ashford, Washington",2024-04-30 05:11:28.660,-121.76,46.85
1613,1.14,"7 km SSE of Seabeck, Washington",2024-04-30 19:55:22.250,-122.80,47.57
1614,1.39,"2 km ESE of Kapowsin, Washington",2024-05-01 00:22:47.240,-122.20,46.98
1615,1.33,"2 km WNW of Lake Marcel-Stillwater, Washington",2024-05-01 10:13:06.280,-121.94,47.70
1616,0.54,"29 km N of Packwood, Washington",2024-05-01 19:38:07.040,-121.61,46.86
1617,0.67,"7 km NW of Belfair, Washington",2024-05-02 16:14:38.400,-122.89,47.50
1618,0.06,"6 km WNW of Brinnon, Washington",2024-05-02 20:13:27.470,-122.98,47.71
1619,0.23,"16 km NNE of Ashford, Washington",2024-05-03 05:50:38.900,-121.94,46.89
1620,0.35,"25 km ENE of Ashford, Washington",2024-05-03 07:21:13.460,-121.72,46.85
1621,0.78,"2 km W of Manchester, Washington",2024-05-03 07:28:09.140,-122.58,47.56
1622,0.59,"10 km SSW of Darrington, Washington",2024-05-04 05:26:35.710,-121.67,48.18
1623,1.05,"7 km SW of Seabeck, Washington",2024-05-04 06:11:18.210,-122.90,47.60
1624,0.92,"10 km SSW of Darrington, Washington",2024-05-04 13:54:38.740,-121.67,48.18
1625,1.07,"7 km SSW of Seabeck, Washington",2024-05-04 14:49:44.720,-122.85,47.57
1626,0.83,"4 km WSW of Woodway, Washington",2024-05-04 16:15:17.520,-122.44,47.78
1627,0.15,"22 km ENE of Ashford, Washington",2024-05-05 03:15:35.810,-121.77,46.85
1628,0.24,"7 km NE of Fall City, Washington",2024-05-05 10:07:15.500,-121.81,47.61
1629,0.62,"12 km NE of Ashford, Washington",2024-05-05 11:43:29.190,-121.92,46.84
1630,0.39,"8 km SW of Darrington, Washington",2024-05-05 20:34:35.830,-121.67,48.19
1631,0.84,"2 km ENE of Enetai, Washington",2024-05-05 21:01:10.570,-122.57,47.59
1632,0.32,"22 km ENE of Ashford, Washington",2024-05-06 20:02:41.620,-121.77,46.85
1633,-0.33,"22 km ENE of Ashford, Washington",2024-05-06 20:03:14.950,-121.77,46.84
1634,1.55,"10 km SSE of Port Angeles East, Washington",2024-05-06 20:17:22.900,-123.34,48.01
1635,0.27,"8 km NE of Ashford, Washington",2024-05-07 10:15:26.070,-121.95,46.81
1636,1.82,"5 km ESE of Maplewood, Washington",2024-05-07 14:38:16.150,-122.49,47.37
1637,1.51,"6 km SE of Maplewood, Washington",2024-05-07 15:27:56.410,-122.49,47.37
1638,1.53,"2 km ENE of Granite Falls, Washington",2024-05-07 22:09:03.070,-121.94,48.09
1639,0.67,"15 km SW of Baring, Washington",2024-05-08 02:27:06.170,-121.65,47.69
1640,0.59,"15 km NNE of Ashford, Washington",2024-05-08 09:35:15.120,-121.95,46.89
1641,0.80,"9 km ENE of Fall City, Washington",2024-05-08 11:38:37.190,-121.78,47.62
1642,1.37,"10 km NNE of Snoqualmie, Washington",2024-05-08 17:05:53.740,-121.77,47.61
1643,1.69,"5 km ESE of Coupeville, Washington",2024-05-08 23:30:09.530,-122.62,48.19
1644,-0.06,"22 km ENE of Ashford, Washington",2024-05-09 03:04:21.640,-121.77,46.85
1645,1.31,"1 km SW of Lake Marcel-Stillwater, Washington",2024-05-09 03:09:07.990,-121.93,47.68
1646,-0.47,"15 km NNE of Ashford, Washington",2024-05-09 17:43:09.810,-121.92,46.87
1647,0.57,"15 km NNE of Ashford, Washington",2024-05-09 19:53:25.440,-121.94,46.89
1648,1.31,"5 km SSW of Anacortes, Washington",2024-05-09 21:12:32.370,-122.64,48.47
1649,0.96,"9 km NNE of Snoqualmie, Washington",2024-05-09 23:23:34.480,-121.76,47.61
1650,0.90,"2 km SSE of Belfair, Washington",2024-05-10 05:33:00.650,-122.81,47.43
1651,0.28,"5 km NE of Ashford, Washington",2024-05-10 13:07:57.070,-121.98,46.80
1652,0.34,"15 km SSE of Carbonado, Washington",2024-05-10 15:37:06.280,-121.95,46.96
1653,0.43,"23 km ENE of Ashford, Washington",2024-05-10 17:48:05.670,-121.76,46.86
1654,0.38,"23 km ENE of Ashford, Washington",2024-05-10 21:17:48.040,-121.77,46.86
1655,1.30,"1 km S of Kapowsin, Washington",2024-05-11 00:11:22.820,-122.22,46.97
1656,0.30,"23 km ENE of Ashford, Washington",2024-05-11 03:17:38.770,-121.76,46.85
1657,0.90,"23 km ENE of Ashford, Washington",2024-05-11 03:49:50.620,-121.76,46.85
1658,0.93,"11 km SSE of Skykomish, Washington",2024-05-11 04:17:07.680,-121.28,47.62
1659,0.38,"22 km ENE of Ashford, Washington",2024-05-11 07:03:38.930,-121.77,46.85
1660,1.39,"5 km WNW of Gorst, Washington",2024-05-11 10:11:41.940,-122.77,47.55
1661,0.26,"8 km E of Carbonado, Washington",2024-05-11 10:17:45.440,-121.94,47.08
1662,-0.22,"15 km NNE of Ashford, Washington",2024-05-11 13:48:15.010,-121.93,46.88
1663,0.29,"8 km NNE of Ashford, Washington",2024-05-11 17:20:28.900,-121.99,46.83
1664,0.68,"13 km E of Wilkeson, Washington",2024-05-12 06:41:26.150,-121.87,47.09
1665,1.61,"14 km N of Snoqualmie Pass, Washington",2024-05-12 16:05:15.770,-121.43,47.52
1666,0.76,"17 km SSE of Carbonado, Washington",2024-05-12 21:14:34.720,-121.96,46.93
1667,0.29,"17 km SSE of Carbonado, Washington",2024-05-12 21:40:33.360,-121.97,46.94
1668,1.11,"17 km SSE of Carbonado, Washington",2024-05-12 21:42:47.500,-121.97,46.93
1669,0.40,"17 km SSE of Carbonado, Washington",2024-05-12 21:44:29.900,-121.96,46.94
1670,0.41,"17 km SSE of Carbonado, Washington",2024-05-12 22:39:35.480,-121.96,46.93
1671,0.76,"3 km NW of Mirrormont, Washington",2024-05-13 07:10:33.690,-122.03,47.48
1672,1.82,"2 km NW of Duvall, Washington",2024-05-13 12:13:23.010,-122.01,47.76
1673,0.36,"13 km E of Wilkeson, Washington",2024-05-13 16:37:47.820,-121.87,47.09
1674,1.07,"2 km NE of Swede Heaven, Washington",2024-05-13 18:06:04.120,-121.71,48.30
1675,0.70,"4 km SSE of Carbonado, Washington",2024-05-13 21:46:46.820,-122.03,47.04
1676,0.42,"17 km SSE of Carbonado, Washington",2024-05-13 21:57:34.730,-121.96,46.94
1677,1.01,"17 km SSE of Carbonado, Washington",2024-05-13 22:01:46.740,-121.97,46.93
1678,0.42,"16 km SSE of Carbonado, Washington",2024-05-14 00:16:03.770,-121.96,46.94
1679,1.13,"14 km N of Snoqualmie Pass, Washington",2024-05-14 01:33:31.440,-121.43,47.52
1680,1.41,"22 km ENE of Ashford, Washington",2024-05-14 15:34:05.550,-121.77,46.85
1681,0.19,"22 km ENE of Ashford, Washington",2024-05-14 15:34:57.020,-121.77,46.85
1682,0.79,"22 km ENE of Ashford, Washington",2024-05-14 15:42:31.550,-121.77,46.85
1683,0.65,"22 km ENE of Ashford, Washington",2024-05-14 15:55:19.110,-121.77,46.85
1684,0.29,"22 km ENE of Ashford, Washington",2024-05-14 16:00:12.950,-121.77,46.85
1685,0.23,"22 km ENE of Ashford, Washington",2024-05-14 16:04:56.510,-121.77,46.85
1686,0.84,"22 km ENE of Ashford, Washington",2024-05-14 16:06:35.650,-121.77,46.85
1687,0.88,"22 km ENE of Ashford, Washington",2024-05-14 16:09:39.220,-121.77,46.85
1688,0.94,"22 km ENE of Ashford, Washington",2024-05-14 16:14:41.500,-121.77,46.85
1689,0.50,"22 km ENE of Ashford, Washington",2024-05-14 17:27:04.210,-121.77,46.85
1690,0.19,"22 km ENE of Ashford, Washington",2024-05-14 19:41:07.590,-121.77,46.85
1691,0.93,"22 km ENE of Ashford, Washington",2024-05-14 20:10:45.980,-121.77,46.85
1692,0.40,"22 km ENE of Ashford, Washington",2024-05-14 20:16:53.650,-121.77,46.85
1693,0.45,"14 km NNE of Ashford, Washington",2024-05-15 02:33:18.180,-121.96,46.88
1694,0.44,"22 km ENE of Ashford, Washington",2024-05-15 13:52:50.530,-121.77,46.85
1695,1.05,"2 km SSW of Kingston, Washington",2024-05-15 18:17:47.810,-122.51,47.78
1696,0.82,"1 km SW of Kirkland, Washington",2024-05-15 23:29:50.250,-122.22,47.67
1697,1.85,"10 km NE of Ashford, Washington",2024-05-16 18:01:54.030,-121.94,46.83
1698,1.39,"17 km NNE of Port Angeles East, Washington",2024-05-16 19:06:29.090,-123.26,48.24
1699,1.37,"3 km ESE of Buckley, Washington",2024-05-19 00:21:25.740,-121.99,47.15
1700,0.66,"4 km NE of Lake Morton-Berrydale, Washington",2024-05-19 13:55:35.010,-122.06,47.36
1701,0.86,"5 km SSE of Lake Morton-Berrydale, Washington",2024-05-20 14:34:56.240,-122.07,47.29
1702,1.71,"5 km SW of Port Ludlow, Washington",2024-05-20 20:08:51.690,-122.73,47.89
1703,0.27,"22 km ENE of Ashford, Washington",2024-05-21 18:22:43.690,-121.76,46.85
1704,2.02,"3 km ENE of Eatonville, Washington",2024-05-21 23:05:30.640,-122.23,46.88
1705,0.93,"6 km SSE of Quilcene, Washington",2024-05-22 06:23:06.850,-122.83,47.78
1706,0.89,"11 km SW of Index, Washington",2024-05-22 07:00:58.600,-121.66,47.75
1707,1.06,"6 km WSW of Lake Cavanaugh, Washington",2024-05-22 07:50:20.190,-122.10,48.31
1708,1.24,"2 km WNW of Eatonville, Washington",2024-05-22 18:00:36.160,-122.30,46.88
1709,1.16,"10 km S of Rainier, Washington",2024-05-22 18:28:38.130,-122.68,46.79
1710,1.64,"10 km S of Shelton, Washington",2024-05-22 19:56:40.990,-123.08,47.12
1711,2.34,"15 km NNE of Ashford, Washington",2024-05-23 17:50:23.160,-121.94,46.88
1712,0.50,"11 km NE of Ashford, Washington",2024-05-23 20:31:17.050,-121.93,46.84
1713,1.26,"1 km SSE of Kapowsin, Washington",2024-05-23 23:22:56.850,-122.21,46.97
1714,0.24,"17 km SSE of Carbonado, Washington",2024-05-24 01:24:35.110,-121.96,46.94
1715,1.61,"13 km WNW of Belfair, Washington",2024-05-24 06:43:32.400,-122.98,47.51
1716,1.11,"3 km ESE of Quilcene, Washington",2024-05-24 17:33:01.410,-122.83,47.81
1717,0.32,"16 km SSE of Carbonado, Washington",2024-05-25 11:18:23.670,-121.96,46.94
1718,1.60,"2 km S of Sultan, Washington",2024-05-25 13:16:43.600,-121.82,47.84
1719,1.38,"15 km NNE of Ashford, Washington",2024-05-25 21:37:14.670,-121.95,46.88
1720,0.96,"22 km ENE of Ashford, Washington",2024-05-26 07:44:33.800,-121.77,46.85
1721,1.42,"19 km SW of La Grande, Washington",2024-05-27 11:14:27.480,-122.52,46.73
1722,0.28,"15 km NNE of Ashford, Washington",2024-05-27 15:57:52.320,-121.94,46.88
1723,0.48,"15 km NNE of Ashford, Washington",2024-05-27 20:26:52.000,-121.94,46.88
1724,1.04,"3 km N of Lake Marcel-Stillwater, Washington",2024-05-28 01:10:19.850,-121.92,47.72
1725,0.08,"23 km ENE of Ashford, Washington",2024-05-28 01:29:46.760,-121.76,46.86
1726,0.25,"16 km SSE of Carbonado, Washington",2024-05-28 16:55:34.930,-121.96,46.94
1727,1.07,"5 km WNW of Shelton, Washington",2024-05-29 00:35:27.520,-123.17,47.24
1728,1.29,"4 km SE of Quilcene, Washington",2024-05-29 04:06:17.170,-122.84,47.79
1729,0.76,"13 km NNE of Ashford, Washington",2024-05-29 12:23:48.760,-121.97,46.87
1730,1.27,"1 km WSW of Monroe, Washington",2024-05-30 04:38:18.800,-121.98,47.85
1731,0.16,"13 km NNE of Ashford, Washington",2024-05-31 02:00:12.190,-121.94,46.86
1732,1.66,"22 km WSW of Quilcene, Washington",2024-05-31 13:20:46.890,-123.17,47.78
1733,1.09,"14 km WNW of Brinnon, Washington",2024-05-31 20:14:48.600,-123.07,47.75
1734,0.20,"22 km ENE of Ashford, Washington",2024-06-02 15:28:08.420,-121.77,46.84
1735,0.54,"22 km ENE of Ashford, Washington",2024-06-03 01:17:45.010,-121.77,46.85
1736,2.03,"2 km ESE of Ruston, Washington",2024-06-03 10:56:25.000,-122.48,47.29
1737,2.32,"1 km S of Fall City, Washington",2024-06-03 21:24:18.210,-121.89,47.56
1738,1.91,"8 km WNW of Shelton, Washington",2024-06-03 22:53:11.580,-123.20,47.25
1739,0.40,"21 km ENE of Ashford, Washington",2024-06-04 07:20:40.890,-121.77,46.84
1740,1.51,"7 km NNE of Lake Marcel-Stillwater, Washington",2024-06-05 15:24:59.650,-121.86,47.75
1741,1.38,"2 km ENE of Granite Falls, Washington",2024-06-05 21:50:34.120,-121.94,48.09
1742,1.47,"12 km E of Carnation, Washington",2024-06-06 01:49:00.640,-121.75,47.64
1743,0.90,"5 km WSW of Darrington, Washington",2024-06-06 07:00:29.100,-121.68,48.24
1744,1.56,"3 km WNW of Shoreline, Washington",2024-06-06 11:26:13.280,-122.38,47.76
1745,1.58,"5 km SSW of Anacortes, Washington",2024-06-06 18:08:07.150,-122.64,48.47
1746,1.22,"5 km WNW of Tumwater, Washington",2024-06-07 00:19:23.490,-122.98,47.02
1747,1.11,"2 km N of Machias, Washington",2024-06-07 14:58:35.840,-122.04,48.00
1748,1.33,"11 km ESE of Enumclaw, Washington",2024-06-07 17:18:12.710,-121.84,47.17
1749,0.35,"7 km ENE of Duvall, Washington",2024-06-07 20:18:56.440,-121.90,47.78
1750,1.77,"17 km SE of Carbonado, Washington",2024-06-08 06:03:46.840,-121.88,46.98
1751,0.68,"12 km ENE of Verlot, Washington",2024-06-08 20:10:11.330,-121.63,48.14
1752,0.34,"18 km SSE of Carbonado, Washington",2024-06-09 09:59:01.090,-121.96,46.93
1753,0.24,"14 km ENE of Ashford, Washington",2024-06-10 05:57:44.720,-121.86,46.81
1754,1.50,"19 km SSE of Carbonado, Washington",2024-06-10 11:11:21.580,-121.91,46.93
1755,1.41,"13 km NNE of Ashford, Washington",2024-06-11 03:41:44.620,-121.94,46.86
1756,0.96,"21 km ENE of Ashford, Washington",2024-06-11 04:05:45.040,-121.77,46.84
1757,1.06,"2 km S of Sultan, Washington",2024-06-11 17:52:30.700,-121.82,47.84
1758,1.51,"7 km NE of McCleary, Washington",2024-06-11 19:25:07.860,-123.19,47.11
1759,1.39,"1 km SE of Kapowsin, Washington",2024-06-11 23:04:18.640,-122.21,46.98
1760,1.12,"3 km WSW of Wilderness Rim, Washington",2024-06-12 03:00:56.270,-121.81,47.44
1761,1.50,"2 km N of Edmonds, Washington",2024-06-12 21:13:29.080,-122.37,47.84
1762,1.26,"7 km NE of Fall City, Washington",2024-06-13 10:57:16.990,-121.81,47.61
1763,0.40,"22 km ENE of Ashford, Washington",2024-06-13 22:47:22.040,-121.77,46.84
1764,1.01,"1 km W of SeaTac, Washington",2024-06-14 10:52:25.910,-122.32,47.45
1765,1.99,"6 km NE of Snoqualmie, Washington",2024-06-14 14:17:40.620,-121.78,47.57
1766,1.50,"5 km S of Shelton, Washington",2024-06-14 16:46:10.500,-123.11,47.16
1767,1.16,"1 km NW of Lake Marcel-Stillwater, Washington",2024-06-15 00:52:45.770,-121.93,47.70
1768,1.16,"2 km NE of Oak Harbor, Washington",2024-06-15 03:01:00.400,-122.62,48.31
1769,0.70,"18 km SE of Carbonado, Washington",2024-06-15 19:47:46.070,-121.89,46.95
1770,1.27,"1 km ESE of Mount Vernon, Washington",2024-06-16 06:53:19.200,-122.31,48.41
1771,2.68,"2 km E of Redmond, Washington",2024-06-16 07:03:03.000,-122.09,47.67
1772,1.27,"17 km SSE of Carbonado, Washington",2024-06-16 18:25:24.440,-121.97,46.94
1773,-0.13,"17 km SSE of Carbonado, Washington",2024-06-16 18:29:21.220,-121.95,46.94
1774,1.94,"5 km WSW of Shelton, Washington",2024-06-17 09:38:06.460,-123.16,47.19
1775,1.16,"5 km NE of Southworth, Washington",2024-06-17 17:15:04.820,-122.44,47.54
1776,1.17,"12 km S of Rainier, Washington",2024-06-17 18:25:33.400,-122.66,46.77
1777,0.82,"3 km WSW of Wilderness Rim, Washington",2024-06-18 07:24:29.650,-121.81,47.44
1778,1.32,"0 km WNW of Kapowsin, Washington",2024-06-18 22:38:30.420,-122.24,46.99
1779,0.21,"22 km ENE of Ashford, Washington",2024-06-19 05:18:39.880,-121.77,46.86
1780,2.19,"8 km ENE of Quilcene, Washington",2024-06-19 07:59:44.860,-122.77,47.84
1781,0.24,"9 km NNE of Ashford, Washington",2024-06-19 23:44:12.290,-121.99,46.84
1782,1.87,"6 km ENE of Lofall, Washington",2024-06-20 14:58:18.270,-122.58,47.82
1783,2.27,"0 km ESE of Waller, Washington",2024-06-21 10:18:57.400,-122.36,47.20
1784,0.72,"2 km SE of West Lake Sammamish, Washington",2024-06-21 11:10:56.430,-122.07,47.56
1785,0.19,"16 km NNE of Ashford, Washington",2024-06-21 13:33:30.630,-121.94,46.89
1786,0.83,"0 km NNE of Southworth, Washington",2024-06-22 08:01:58.670,-122.50,47.52
